u,v,key,max_depth,is_flooded
317207608,319884230,0,0.11431863158941269,0
8530429598,317207608,0,0.16317078471183777,0
8530429598,8530450454,0,0.15497447550296783,0
320194288,320186893,0,0.1600141078233719,0
320194288,8642473640,0,0.13322776556015015,0
320194288,317207608,0,0.14504188299179077,0
319884230,8530429593,0,0.06979064643383026,0
319884230,8530450449,0,0.11350791901350021,0
319884230,8650758942,0,0.1367812603712082,0
317212665,6956191339,0,0.13763122260570526,0
6956191339,6956191342,0,0.08888031542301178,0
317212674,8599142591,0,0.11191657930612564,0
317212674,8599142591,1,0.11191657930612564,0
8599142591,10222714300,0,0.07736841589212418,0
317214363,5535516459,0,0.1503312736749649,0
5535516459,8524377401,0,0.1036151722073555,0
5535516459,317214367,0,0.10618364065885544,0
317214367,8573574808,0,0.15655221045017242,0
8573574808,318135954,0,0.13439488410949707,0
8573574808,8573574807,0,0.11249268054962158,0
317214372,317214461,0,0.04762769490480423,0
317214372,3742227757,0,0.14694051444530487,0
317214461,317214379,0,0.10409118980169296,0
3742227757,8573574809,0,0.22194859385490417,0
3742227757,8573574810,0,0.18740148842334747,0
3742227757,3743696552,0,0.23476921021938324,0
317214379,317214363,0,0.21187420189380646,0
317214379,8524377286,0,0.10722184926271439,0
8524377286,8524377285,0,0.09925258904695511,0
320542212,320542213,0,0.04063144326210022,0
320542212,8496111788,0,0.02419777773320675,0
320542212,8478213910,0,0.015676846727728844,0
318007412,8597732614,0,0.15634578466415405,0
318007412,318007413,0,0.10691963136196136,0
318007412,8597625529,0,0.28207075595855713,0
8597732614,318007412,0,0.15634578466415405,0
8597732614,8597732619,0,0.2552187144756317,0
318007413,8597595584,0,0.06998389214277267,0
318007413,318007412,0,0.10691963136196136,0
318007413,8597595615,0,0.11915211379528046,0
8597625529,318007412,0,0.28207075595855713,0
8597625529,8597732620,0,0.3392682373523712,1
8597595584,318072316,0,0.07298789173364639,0
8597595584,318007413,0,0.06998389214277267,0
8597595584,12517162220,0,0.06940878927707672,0
8597595615,318124488,0,0.1558799147605896,0
8597595615,318007413,0,0.11915211379528046,0
8597595615,8597595616,0,0.19882623851299286,0
318007548,8597726381,0,0.3856598138809204,1
318007548,8604987219,0,0.44630149006843567,1
318007548,8597732627,0,0.36117440462112427,1
8597726381,318007548,0,0.3856598138809204,1
8597726381,318011677,0,0.3054048717021942,1
8604987219,318007548,0,0.44630149006843567,1
8604987219,10115690587,0,0.40491440892219543,1
8597732627,318011627,0,0.30760258436203003,1
8597732627,318007548,0,0.36117440462112427,1
318007559,8604452553,0,0.1460069715976715,0
318007559,8597595588,0,0.13869190216064453,0
8604452553,318009167,0,0.1959766298532486,0
8604452553,318007559,0,0.1460069715976715,0
8604452553,8604452558,0,0.20783062279224396,0
8597595588,318009340,0,0.157533198595047,0
8597595588,8524377242,0,0.12205252051353455,0
318007584,8524377424,0,0.029685504734516144,0
318007584,8524377268,0,0.045210931450128555,0
8524377424,8524377423,0,0.06531972438097,0
8524377268,2372986954,0,0.0772157832980156,0
8524377268,8524377257,0,0.12027525901794434,0
318008377,8524377352,0,0.21731899678707123,0
318008377,317214367,0,0.17743082344532013,0
8524377352,8524377397,0,0.2306128293275833,0
8524377352,8524377390,0,0.23204347491264343,0
318008993,8597850732,0,0.23024441301822662,0
8597850732,8597595616,0,0.22575783729553223,0
8597850732,318124488,0,0.1775902956724167,0
318008994,8597726398,0,0.07087491452693939,0
8597726398,8594190022,0,0.14120958745479584,0
8597726398,318008996,0,0.07858385890722275,0
318008996,8594190018,0,0.09861750900745392,0
318008996,8594905538,0,0.11603938788175583,0
318008996,318132246,0,0.049243319779634476,0
8594190018,318008996,0,0.09861750900745392,0
8594190018,318011530,0,0.08727333694696426,0
